run,epoch,loss,train_auprc,valid_auprc,valid_auc,best_epoch,gap_train_valid
FINAL_kan_shallow_no_overlap_seed20260722,22,0.6676,0.7834,0.6751,0.8858,22,0.10829999999999995
FINAL_kan_shallow_no_overlap_seed20260722,23,0.6574,0.793,0.6848,0.8905,23,0.10820000000000007
FINAL_kan_shallow_no_overlap_seed20260722,24,0.6529,0.8018,0.7023,0.8929,24,0.09949999999999992
FINAL_kan_shallow_no_overlap_seed20260722,25,0.6301,0.8121,0.7031,0.8945,25,0.1090000000000001
FINAL_kan_shallow_no_overlap_seed20260722,26,0.5954,0.8194,0.7074,0.8969,26,0.11199999999999999
FINAL_kan_shallow_no_overlap_seed20260722,27,0.5885,0.8272,0.713,0.8988,27,0.11420000000000008
FINAL_kan_shallow_no_overlap_seed20260722,28,0.5767,0.835,0.7191,0.9017,28,0.1159
FINAL_kan_shallow_no_overlap_seed20260722,29,0.5618,0.8411,0.721,0.9038,29,0.12009999999999998
FINAL_kan_shallow_no_overlap_seed20260722,30,0.5583,0.8487,0.7184,0.9042,29,0.13029999999999997
FINAL_kan_shallow_no_overlap_seed20260722,31,0.5291,0.8559,0.7232,0.9047,31,0.13270000000000004
FINAL_kan_shallow_no_overlap_seed20260722,32,0.5149,0.8624,0.719,0.9068,31,0.14340000000000008
FINAL_kan_shallow_no_overlap_seed20260722,33,0.4982,0.8701,0.7344,0.909,33,0.13569999999999993
FINAL_kan_shallow_no_overlap_seed20260722,34,0.4878,0.8791,0.7386,0.9116,34,0.14049999999999996
FINAL_kan_shallow_no_overlap_seed20260722,35,0.4637,0.8885,0.7642,0.9149,35,0.12429999999999997
FINAL_kan_shallow_no_overlap_seed20260722,36,0.4418,0.8963,0.7674,0.9166,36,0.12890000000000001
FINAL_kan_shallow_no_overlap_seed20260722,37,0.441,0.903,0.7732,0.9193,37,0.12980000000000003
FINAL_kan_shallow_no_overlap_seed20260722,38,0.4193,0.9079,0.7797,0.9225,38,0.1282000000000001
FINAL_kan_shallow_no_overlap_seed20260722,39,0.4217,0.9109,0.7911,0.9254,39,0.11980000000000002
FINAL_kan_shallow_no_overlap_seed20260722,40,0.4082,0.914,0.7958,0.9268,40,0.11820000000000008
FINAL_kan_shallow_no_overlap_seed20260722,41,0.4052,0.9165,0.8002,0.9285,41,0.11629999999999996
FINAL_kan_shallow_no_overlap_seed20260722,42,0.3895,0.9166,0.7999,0.93,41,0.11669999999999991
FINAL_kan_shallow_no_overlap_seed20260722,43,0.382,0.9178,0.8052,0.932,43,0.11259999999999992
FINAL_kan_shallow_no_overlap_seed20260722,44,0.3777,0.919,0.8106,0.9338,44,0.10840000000000005
FINAL_kan_shallow_no_overlap_seed20260722,45,0.3572,0.9222,0.8162,0.9352,45,0.10599999999999998
FINAL_kan_shallow_no_overlap_seed20260722,46,0.355,0.9266,0.8224,0.9361,46,0.10419999999999996
FINAL_kan_shallow_no_overlap_seed20260722,47,0.3294,0.9294,0.8265,0.9365,47,0.10289999999999999
FINAL_kan_shallow_no_overlap_seed20260722,48,0.3359,0.9313,0.8305,0.9372,48,0.1008
FINAL_kan_shallow_no_overlap_seed20260722,49,0.3393,0.932,0.8336,0.9367,49,0.09840000000000004
FINAL_kan_shallow_no_overlap_seed20260722,50,0.3122,0.9334,0.8371,0.9374,50,0.09630000000000005
FINAL_kan_shallow_no_overlap_seed20260722,51,0.2972,0.9349,0.8386,0.9382,51,0.09629999999999994
FINAL_kan_shallow_no_overlap_seed20260722,52,0.3203,0.9367,0.8429,0.9391,52,0.0938
FINAL_kan_shallow_no_overlap_seed20260722,53,0.2998,0.9379,0.8455,0.9395,53,0.09239999999999993
FINAL_kan_shallow_no_overlap_seed20260722,54,0.3075,0.9384,0.8502,0.9413,54,0.08820000000000006
FINAL_kan_shallow_no_overlap_seed20260722,55,0.3027,0.9394,0.853,0.9424,55,0.08640000000000003
FINAL_kan_shallow_no_overlap_seed20260722,56,0.3069,0.9389,0.8461,0.9419,55,0.0928
FINAL_kan_shallow_no_overlap_seed20260722,57,0.2778,0.9393,0.8466,0.9421,55,0.0927
FINAL_kan_shallow_no_overlap_seed20260722,58,0.2894,0.9399,0.8462,0.9437,55,0.0937
FINAL_kan_shallow_no_overlap_seed20260722,59,0.2843,0.9398,0.8485,0.944,55,0.09129999999999994
FINAL_kan_shallow_no_overlap_seed20260722,60,0.2784,0.9405,0.8503,0.9446,55,0.09020000000000006
FINAL_kan_shallow_no_overlap_seed20260722,61,0.2844,0.941,0.8492,0.9442,55,0.09179999999999999
FINAL_kan_shallow_no_overlap_seed20260722,62,0.282,0.9413,0.8501,0.9446,55,0.09120000000000006
FINAL_kan_shallow_no_overlap_seed20260722,63,0.2585,0.9422,0.8528,0.9459,55,0.08940000000000003
FINAL_kan_shallow_no_overlap_seed20260722,64,0.2725,0.9429,0.8543,0.9458,64,0.08860000000000001
FINAL_kan_shallow_no_overlap_seed20260722,65,0.2657,0.9439,0.8539,0.9457,64,0.08999999999999997
FINAL_kan_shallow_no_overlap_seed20260722,66,0.2607,0.945,0.8536,0.9456,64,0.09139999999999993
FINAL_kan_shallow_no_overlap_seed20260722,67,0.2436,0.9459,0.8504,0.945,64,0.09549999999999992
FINAL_kan_shallow_no_overlap_seed20260722,68,0.2597,0.9459,0.8493,0.9448,64,0.09659999999999991
FINAL_kan_shallow_no_overlap_seed20260722,69,0.281,0.9469,0.8495,0.9447,64,0.09739999999999993
FINAL_kan_shallow_no_overlap_seed20260722,70,0.268,0.948,0.8535,0.9459,64,0.09449999999999992
FINAL_kan_shallow_no_overlap_seed20260722,71,0.2445,0.9485,0.8536,0.9445,64,0.09489999999999998
FINAL_kan_shallow_no_overlap_seed20260722,72,0.2548,0.9481,0.8531,0.9435,64,0.09500000000000008
FINAL_kan_shallow_no_overlap_seed20260722,73,0.2489,0.9489,0.8517,0.9438,64,0.09719999999999995
FINAL_kan_shallow_no_overlap_seed20260722,74,0.2522,0.9499,0.8501,0.9448,64,0.0998
FINAL_kan_shallow_no_overlap_seed20260722,75,0.2445,0.9499,0.8466,0.9441,64,0.10329999999999995
FINAL_kan_shallow_no_overlap_seed20260722,76,0.2376,0.9491,0.8442,0.9433,64,0.1049000000000001
FINAL_kan_shallow_no_overlap_seed20260722,77,0.2368,0.9494,0.8439,0.9434,64,0.10550000000000004
FINAL_kan_shallow_no_overlap_seed20260722,78,0.2576,0.9508,0.8477,0.9444,64,0.10309999999999997
FINAL_kan_shallow_no_overlap_seed20260722,79,0.2359,0.9521,0.8496,0.9448,64,0.10249999999999992
FINAL_kan_shallow_no_overlap_seed20260722,80,0.2473,0.9523,0.8517,0.9451,64,0.10060000000000002
FINAL_kan_shallow_no_overlap_seed20260722,81,0.2324,0.9525,0.8517,0.9451,64,0.1008
FINAL_kan_shallow_no_overlap_seed20260722,82,0.2439,0.9532,0.8524,0.9458,64,0.1008
FINAL_kan_shallow_no_overlap_seed20260722,83,0.2267,0.9535,0.8548,0.9459,83,0.09870000000000001
FINAL_kan_shallow_no_overlap_seed20260722,84,0.2233,0.9536,0.8543,0.9463,83,0.09930000000000005
FINAL_kan_shallow_no_overlap_seed20260722,85,0.233,0.9541,0.8538,0.9462,83,0.10029999999999994
FINAL_kan_shallow_no_overlap_seed20260722,86,0.2354,0.9548,0.8554,0.9462,86,0.09939999999999993
FINAL_kan_shallow_no_overlap_seed20260722,87,0.2202,0.9546,0.8577,0.9466,87,0.09689999999999999
FINAL_kan_shallow_no_overlap_seed20260722,88,0.2282,0.9546,0.859,0.9464,88,0.09560000000000002
FINAL_kan_shallow_no_overlap_seed20260722,89,0.2346,0.9557,0.8599,0.947,89,0.0958
FINAL_kan_shallow_no_overlap_seed20260722,90,0.2182,0.956,0.8596,0.9478,89,0.09639999999999993
FINAL_kan_shallow_no_overlap_seed20260722,91,0.2025,0.9561,0.8616,0.9491,91,0.09449999999999992
FINAL_kan_shallow_no_overlap_seed20260722,92,0.2293,0.9566,0.8642,0.9498,92,0.09240000000000004
FINAL_kan_shallow_no_overlap_seed20260722,93,0.236,0.9574,0.8652,0.9493,93,0.09220000000000006
FINAL_kan_shallow_no_overlap_seed20260722,94,0.225,0.9574,0.8658,0.9492,94,0.09160000000000001
FINAL_kan_shallow_no_overlap_seed20260722,95,0.2136,0.9577,0.863,0.9492,94,0.0947
FINAL_kan_shallow_no_overlap_seed20260722,96,0.2329,0.9585,0.8624,0.9498,94,0.09609999999999996
FINAL_kan_shallow_no_overlap_seed20260722,97,0.2148,0.9582,0.8621,0.9501,94,0.09610000000000007
FINAL_kan_shallow_no_overlap_seed20260722,98,0.2124,0.9584,0.8595,0.9493,94,0.09889999999999999
FINAL_kan_shallow_no_overlap_seed20260722,99,0.2042,0.9589,0.862,0.95,94,0.09689999999999999
FINAL_kan_shallow_no_overlap_seed20260722,100,0.2214,0.9594,0.8637,0.9502,94,0.09570000000000001
FINAL_kan_shallow_no_overlap_seed20260722,101,0.2186,0.9597,0.8658,0.9504,94,0.09389999999999998
FINAL_kan_shallow_no_overlap_seed20260722,102,0.2136,0.9599,0.8653,0.9511,94,0.09460000000000002
FINAL_kan_shallow_no_overlap_seed20260722,103,0.2097,0.9599,0.8665,0.9517,103,0.09339999999999993
FINAL_kan_shallow_no_overlap_seed20260722,104,0.2065,0.9602,0.8667,0.9522,104,0.09350000000000003
FINAL_kan_shallow_no_overlap_seed20260722,105,0.2025,0.9605,0.8714,0.9525,105,0.08910000000000007
FINAL_kan_shallow_no_overlap_seed20260722,106,0.1988,0.9604,0.8725,0.952,106,0.08789999999999998
FINAL_kan_shallow_no_overlap_seed20260722,107,0.1958,0.96,0.8732,0.9522,107,0.08679999999999999
FINAL_kan_shallow_no_overlap_seed20260722,108,0.198,0.9611,0.8773,0.9524,108,0.08379999999999999
FINAL_kan_shallow_no_overlap_seed20260722,109,0.197,0.962,0.8799,0.9527,109,0.08209999999999995
FINAL_kan_shallow_no_overlap_seed20260722,110,0.1893,0.9625,0.8792,0.9526,109,0.08330000000000004
FINAL_kan_shallow_no_overlap_seed20260722,111,0.1992,0.9629,0.8811,0.9528,111,0.08179999999999998
FINAL_kan_shallow_no_overlap_seed20260722,112,0.2017,0.9639,0.8817,0.9526,112,0.08219999999999994
FINAL_kan_shallow_no_overlap_seed20260722,113,0.1926,0.9639,0.8816,0.9517,112,0.08229999999999993
FINAL_kan_shallow_no_overlap_seed20260722,114,0.1917,0.964,0.8814,0.9516,112,0.0826
FINAL_kan_shallow_no_overlap_seed20260722,115,0.1936,0.9648,0.8832,0.9527,115,0.0816
FINAL_kan_shallow_no_overlap_seed20260722,116,0.1844,0.9645,0.8811,0.9529,115,0.08340000000000003
FINAL_kan_shallow_no_overlap_seed20260722,117,0.2132,0.9641,0.8799,0.9532,115,0.08419999999999994
FINAL_kan_shallow_no_overlap_seed20260722,118,0.2059,0.9647,0.8809,0.9533,115,0.08379999999999999
FINAL_kan_shallow_no_overlap_seed20260722,119,0.1778,0.9655,0.8839,0.9535,119,0.0816
FINAL_kan_shallow_no_overlap_seed20260722,120,0.2086,0.966,0.884,0.9533,120,0.08199999999999996
FINAL_kan_shallow_no_overlap_seed20260722,121,0.186,0.9664,0.8847,0.9531,121,0.0817
FINAL_kan_shallow_no_overlap_seed20260722,122,0.1906,0.9666,0.881,0.9528,121,0.08560000000000001
FINAL_kan_shallow_no_overlap_seed20260722,123,0.1949,0.9664,0.8762,0.9525,121,0.09020000000000006
FINAL_kan_shallow_no_overlap_seed20260722,124,0.1679,0.9662,0.876,0.9524,121,0.09019999999999995
FINAL_kan_shallow_no_overlap_seed20260722,125,0.1916,0.9667,0.8781,0.9528,121,0.08860000000000001
FINAL_kan_shallow_no_overlap_seed20260722,126,0.1811,0.9668,0.8816,0.9537,121,0.08519999999999994
FINAL_kan_shallow_no_overlap_seed20260722,127,0.1745,0.967,0.8798,0.9539,121,0.08719999999999994
FINAL_kan_shallow_no_overlap_seed20260722,128,0.1833,0.9671,0.8817,0.954,121,0.08539999999999992
FINAL_kan_shallow_no_overlap_seed20260722,129,0.1741,0.9669,0.8826,0.9547,121,0.08429999999999993
FINAL_kan_shallow_no_overlap_seed20260722,130,0.1731,0.9674,0.8863,0.9552,130,0.08110000000000006
FINAL_kan_shallow_no_overlap_seed20260722,131,0.1772,0.9672,0.8854,0.9555,130,0.08179999999999998
FINAL_kan_shallow_no_overlap_seed20260722,132,0.1687,0.9668,0.8858,0.9563,130,0.08099999999999996
FINAL_kan_shallow_no_overlap_seed20260722,133,0.181,0.9668,0.8863,0.9567,130,0.08050000000000002
FINAL_kan_shallow_no_overlap_seed20260722,134,0.1872,0.9674,0.8892,0.9571,134,0.07820000000000005
FINAL_kan_shallow_no_overlap_seed20260722,135,0.1628,0.9676,0.8916,0.9574,135,0.07600000000000007
FINAL_kan_shallow_no_overlap_seed20260722,136,0.1815,0.9678,0.8912,0.9574,135,0.0766
FINAL_kan_shallow_no_overlap_seed20260722,137,0.1729,0.968,0.8901,0.9568,135,0.07789999999999997
FINAL_kan_shallow_no_overlap_seed20260722,138,0.168,0.9682,0.8884,0.9566,135,0.07979999999999998
FINAL_kan_shallow_no_overlap_seed20260722,139,0.1715,0.9681,0.8877,0.9566,135,0.08039999999999992
FINAL_kan_shallow_no_overlap_seed20260722,140,0.1682,0.9678,0.8756,0.9558,135,0.09219999999999995
FINAL_kan_shallow_no_overlap_seed20260722,141,0.1655,0.9683,0.8773,0.9561,135,0.09100000000000008
FINAL_kan_shallow_no_overlap_seed20260722,142,0.1577,0.9689,0.8792,0.956,135,0.0897
FINAL_kan_shallow_no_overlap_seed20260722,143,0.1749,0.9692,0.8827,0.956,135,0.08649999999999991
FINAL_kan_shallow_no_overlap_seed20260722,144,0.1661,0.9693,0.8825,0.9563,135,0.0868000000000001
FINAL_kan_shallow_no_overlap_seed20260722,145,0.1581,0.9693,0.8847,0.9565,135,0.08460000000000001
FINAL_kan_shallow_no_overlap_seed20260722,146,0.1577,0.9694,0.8845,0.9565,135,0.08490000000000009
FINAL_kan_shallow_no_overlap_seed20260722,147,0.1611,0.9704,0.888,0.9564,135,0.08240000000000003
FINAL_kan_shallow_no_overlap_seed20260722,148,0.1595,0.9704,0.8891,0.956,135,0.08130000000000004
FINAL_kan_shallow_no_overlap_seed20260722,149,0.1602,0.9709,0.8951,0.9566,149,0.07579999999999998
FINAL_kan_shallow_no_overlap_seed20260722,150,0.1609,0.9712,0.8924,0.956,149,0.07879999999999998
FINAL_kan_shallow_no_overlap_seed20260722,151,0.1593,0.971,0.8902,0.9557,149,0.08079999999999998
FINAL_kan_shallow_no_overlap_seed20260722,152,0.1655,0.9713,0.8909,0.9558,149,0.08040000000000003
FINAL_kan_shallow_no_overlap_seed20260722,153,0.1553,0.9722,0.8945,0.9559,149,0.07769999999999999
FINAL_kan_shallow_no_overlap_seed20260722,154,0.1509,0.9725,0.8926,0.9549,149,0.07990000000000008
FINAL_kan_shallow_no_overlap_seed20260722,155,0.1699,0.9729,0.8932,0.9553,149,0.0797
FINAL_kan_shallow_no_overlap_seed20260722,156,0.1611,0.9725,0.894,0.9557,149,0.07850000000000001
FINAL_kan_shallow_no_overlap_seed20260722,157,0.1527,0.9727,0.8935,0.9556,149,0.07920000000000005
FINAL_kan_shallow_no_overlap_seed20260722,158,0.1558,0.9735,0.8948,0.9556,149,0.07869999999999999
FINAL_kan_shallow_no_overlap_seed20260722,159,0.1524,0.9735,0.8946,0.9557,149,0.07890000000000008
FINAL_kan_shallow_no_overlap_seed20260722,160,0.165,0.9732,0.8943,0.9563,149,0.07889999999999997
FINAL_kan_shallow_no_overlap_seed20260722,161,0.1484,0.9732,0.8956,0.9567,161,0.0776
FINAL_kan_shallow_no_overlap_seed20260722,162,0.1484,0.9738,0.8964,0.9564,162,0.07740000000000002
FINAL_kan_shallow_no_overlap_seed20260722,163,0.1471,0.9736,0.8961,0.9567,162,0.07750000000000001
FINAL_kan_shallow_no_overlap_seed20260722,164,0.1539,0.9733,0.8945,0.9568,162,0.07880000000000009
FINAL_kan_shallow_no_overlap_seed20260722,165,0.1532,0.9738,0.8946,0.9568,162,0.07920000000000005
FINAL_kan_shallow_no_overlap_seed20260722,166,0.1501,0.9744,0.8978,0.957,166,0.0766
FINAL_kan_shallow_no_overlap_seed20260722,167,0.1436,0.9745,0.8969,0.9566,166,0.0776
FINAL_kan_shallow_no_overlap_seed20260722,168,0.1353,0.9745,0.8943,0.957,166,0.08020000000000005
FINAL_kan_shallow_no_overlap_seed20260722,169,0.142,0.975,0.8958,0.9572,166,0.07919999999999994
FINAL_kan_shallow_no_overlap_seed20260722,170,0.161,0.9764,0.8954,0.9563,166,0.08100000000000007
FINAL_kan_shallow_no_overlap_seed20260722,171,0.142,0.9773,0.8975,0.9558,166,0.07979999999999998
FINAL_kan_shallow_no_overlap_seed20260722,172,0.141,0.9777,0.8984,0.9558,172,0.07930000000000004
FINAL_kan_shallow_no_overlap_seed20260722,173,0.1372,0.9773,0.8978,0.9566,172,0.0794999999999999
FINAL_kan_shallow_no_overlap_seed20260722,174,0.1461,0.9778,0.8988,0.9567,174,0.07899999999999996
FINAL_kan_shallow_no_overlap_seed20260722,175,0.1309,0.9787,0.8995,0.9559,175,0.07920000000000005
FINAL_kan_shallow_no_overlap_seed20260722,176,0.1422,0.9788,0.9015,0.9559,176,0.07730000000000004
FINAL_kan_shallow_no_overlap_seed20260722,177,0.1495,0.979,0.8973,0.9544,176,0.0817
FINAL_kan_shallow_no_overlap_seed20260722,178,0.1571,0.9795,0.8981,0.9554,176,0.08140000000000003
FINAL_kan_shallow_no_overlap_seed20260722,179,0.1509,0.9796,0.8957,0.9561,176,0.08389999999999997
FINAL_kan_shallow_no_overlap_seed20260722,180,0.1496,0.9788,0.8968,0.9575,176,0.08199999999999996
FINAL_kan_shallow_no_overlap_seed20260722,181,0.1403,0.9786,0.8983,0.9586,176,0.08030000000000004
FINAL_kan_shallow_no_overlap_seed20260722,182,0.1457,0.979,0.9025,0.959,182,0.07650000000000001
FINAL_kan_shallow_no_overlap_seed20260722,183,0.1473,0.9798,0.9021,0.9578,182,0.07769999999999999
FINAL_kan_shallow_no_overlap_seed20260722,184,0.1351,0.9797,0.9047,0.9581,184,0.07500000000000007
FINAL_kan_shallow_no_overlap_seed20260722,185,0.1304,0.9796,0.9066,0.9594,185,0.07300000000000006
FINAL_kan_shallow_no_overlap_seed20260722,186,0.1368,0.9794,0.9094,0.9608,186,0.07000000000000006
FINAL_kan_shallow_no_overlap_seed20260722,187,0.1437,0.9792,0.9098,0.9611,187,0.0693999999999999
FINAL_kan_shallow_no_overlap_seed20260722,188,0.1305,0.9797,0.9106,0.9607,188,0.06910000000000005
FINAL_kan_shallow_no_overlap_seed20260722,189,0.1287,0.9798,0.9115,0.9596,189,0.06830000000000003
FINAL_kan_shallow_no_overlap_seed20260722,190,0.1343,0.9793,0.9128,0.9596,190,0.0665
FINAL_kan_shallow_no_overlap_seed20260722,191,0.1382,0.9799,0.9119,0.9597,190,0.06799999999999995
FINAL_kan_shallow_no_overlap_seed20260722,192,0.1244,0.9803,0.9108,0.9602,190,0.0694999999999999
FINAL_kan_shallow_no_overlap_seed20260722,193,0.1251,0.9798,0.9119,0.9612,190,0.06789999999999996
FINAL_kan_shallow_no_overlap_seed20260722,194,0.1362,0.9801,0.9122,0.9613,190,0.06789999999999996
FINAL_kan_shallow_no_overlap_seed20260722,195,0.1216,0.9809,0.9113,0.96,190,0.0696
FINAL_kan_shallow_no_overlap_seed20260722,196,0.1324,0.9813,0.9122,0.9592,190,0.06909999999999994
FINAL_kan_shallow_no_overlap_seed20260722,197,0.1374,0.9815,0.9109,0.9581,190,0.0706
FINAL_kan_shallow_no_overlap_seed20260722,198,0.1347,0.9818,0.9108,0.9586,190,0.07099999999999995
FINAL_kan_shallow_no_overlap_seed20260722,199,0.1224,0.9815,0.9086,0.9588,190,0.07290000000000008
FINAL_kan_shallow_no_overlap_seed20260722,200,0.1292,0.981,0.9085,0.9597,190,0.07250000000000001
FINAL_kan_shallow_no_overlap_seed20260723,1,1.0586,0.444,0.4771,0.6382,1,-0.03310000000000002
FINAL_kan_shallow_no_overlap_seed20260723,2,1.0262,0.502,0.4851,0.674,2,0.016900000000000026
FINAL_kan_shallow_no_overlap_seed20260723,3,1.0217,0.5365,0.4961,0.6975,3,0.04039999999999999
FINAL_kan_shallow_no_overlap_seed20260723,4,0.9964,0.5632,0.5041,0.7171,4,0.05910000000000004
FINAL_kan_shallow_no_overlap_seed20260723,5,0.9872,0.5789,0.5106,0.7272,5,0.06829999999999992
FINAL_kan_shallow_no_overlap_seed20260723,6,0.9684,0.5946,0.5234,0.7409,6,0.07120000000000004
FINAL_kan_shallow_no_overlap_seed20260723,7,0.9591,0.6065,0.5362,0.756,7,0.07030000000000003
FINAL_kan_shallow_no_overlap_seed20260723,8,0.9563,0.6147,0.541,0.7701,8,0.07369999999999999
FINAL_kan_shallow_no_overlap_seed20260723,9,0.9319,0.6286,0.5397,0.7785,8,0.08890000000000009
FINAL_kan_shallow_no_overlap_seed20260723,10,0.9163,0.6408,0.5479,0.7888,10,0.09289999999999998
FINAL_kan_shallow_no_overlap_seed20260723,11,0.8942,0.6474,0.5454,0.7976,10,0.10199999999999998
FINAL_kan_shallow_no_overlap_seed20260723,12,0.9028,0.6527,0.5575,0.8042,12,0.09519999999999995
FINAL_kan_shallow_no_overlap_seed20260723,13,0.8741,0.6579,0.562,0.8088,13,0.09589999999999999
FINAL_kan_shallow_no_overlap_seed20260723,14,0.8709,0.6634,0.5679,0.8152,14,0.09550000000000003
FINAL_kan_shallow_no_overlap_seed20260723,15,0.8457,0.67,0.5718,0.8207,15,0.09820000000000007
FINAL_kan_shallow_no_overlap_seed20260723,16,0.8286,0.6794,0.5745,0.8285,16,0.1049
FINAL_kan_shallow_no_overlap_seed20260723,17,0.8022,0.6901,0.5842,0.8363,17,0.1059
FINAL_kan_shallow_no_overlap_seed20260723,18,0.7914,0.7022,0.5944,0.8445,18,0.1078
FINAL_kan_shallow_no_overlap_seed20260723,19,0.7787,0.7151,0.5994,0.8528,19,0.11569999999999991
FINAL_kan_shallow_no_overlap_seed20260723,20,0.7605,0.7283,0.6122,0.8614,20,0.11609999999999998
FINAL_kan_shallow_no_overlap_seed20260723,21,0.7315,0.7414,0.6293,0.8739,21,0.11209999999999998
FINAL_kan_shallow_no_overlap_seed20260723,22,0.7348,0.7508,0.6494,0.8861,22,0.10140000000000005
FINAL_kan_shallow_no_overlap_seed20260723,23,0.7259,0.7582,0.6542,0.8913,23,0.10399999999999998
FINAL_kan_shallow_no_overlap_seed20260723,24,0.7042,0.7648,0.6584,0.8929,24,0.10640000000000005
FINAL_kan_shallow_no_overlap_seed20260723,25,0.7071,0.7715,0.661,0.8932,25,0.11049999999999993
FINAL_kan_shallow_no_overlap_seed20260723,26,0.6673,0.7806,0.6661,0.8943,26,0.11449999999999994
FINAL_kan_shallow_no_overlap_seed20260723,27,0.6658,0.7895,0.6697,0.8962,27,0.11980000000000002
FINAL_kan_shallow_no_overlap_seed20260723,28,0.6305,0.7969,0.674,0.8962,28,0.12290000000000001
FINAL_kan_shallow_no_overlap_seed20260723,29,0.603,0.8044,0.6761,0.8965,29,0.12829999999999997
FINAL_kan_shallow_no_overlap_seed20260723,30,0.5993,0.8116,0.6812,0.8985,30,0.13039999999999996
FINAL_kan_shallow_no_overlap_seed20260723,31,0.6024,0.8198,0.6831,0.9012,31,0.13669999999999993
FINAL_kan_shallow_no_overlap_seed20260723,32,0.57,0.8271,0.6911,0.9028,32,0.1359999999999999
FINAL_kan_shallow_no_overlap_seed20260723,33,0.5764,0.8338,0.6969,0.9037,33,0.13690000000000002
FINAL_kan_shallow_no_overlap_seed20260723,34,0.5573,0.8402,0.7077,0.9056,34,0.13249999999999995
FINAL_kan_shallow_no_overlap_seed20260723,35,0.5372,0.8472,0.711,0.9063,35,0.1362
FINAL_kan_shallow_no_overlap_seed20260723,36,0.524,0.8539,0.7138,0.9091,36,0.1401
FINAL_kan_shallow_no_overlap_seed20260723,37,0.513,0.8626,0.7205,0.9106,37,0.1421
FINAL_kan_shallow_no_overlap_seed20260723,38,0.4919,0.8704,0.7202,0.9124,37,0.1502
FINAL_kan_shallow_no_overlap_seed20260723,39,0.4745,0.8768,0.7394,0.9156,39,0.13740000000000008
FINAL_kan_shallow_no_overlap_seed20260723,40,0.4582,0.8817,0.7459,0.9175,40,0.13580000000000003
FINAL_kan_shallow_no_overlap_seed20260723,41,0.4577,0.8883,0.7476,0.9193,41,0.14069999999999994
